SRR7457551,SRR7457552,SRR7457553,SRR7457554,SRR7457555,SRR7457556,SRR7457557,SRR7457558,SRR7457559
19,16,19,12,31,15,7,4,7
0,1,0,0,1,0,1,0,1
1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4094,4168,2198,1738,2356,2571,2166,1823,2303
431,460,121,100,133,116,88,55,100
0,0,0,0,1,1,0,0,0
90,78,56,43,75,66,45,36,59
181,130,155,109,160,161,111,114,135
2175,2196,1566,1299,1655,1921,1205,939,1340
36,36,6,7,4,5,14,5,4
0,0,0,0,0,0,0,0,0
1095,933,756,686,939,954,683,628,722
503,534,222,253,350,289,316,232,358
0,0,0,0,0,0,0,0,0
1136,884,777,626,841,988,692,553,832
128,114,103,118,175,162,110,108,129
24,10,15,12,21,19,13,9,18
2332,1974,1783,1553,2292,2141,1570,1307,2039
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,12,6,0,0,1,11,0
0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
372,354,200,123,189,187,209,183,254
514,572,520,299,373,601,289,217,318
0,0,0,0,0,0,0,0,0
1421,1237,954,899,1201,1245,1071,912,1204
4385,3367,4538,3230,4551,5007,3400,2395,4164
977,837,467,440,456,513,542,457,638
0,0,0,0,0,0,0,0,0
1,0,3,3,5,2,4,3,2
874,884,426,382,469,548,620,496,749
82,73,93,67,131,103,68,61,85
935,876,637,609,969,734,630,493,806
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
559,485,627,613,668,687,429,355,524
815,733,345,542,658,491,585,477,709
343,326,177,233,232,189,246,191,259
167,137,57,54,70,44,40,41,53
1019,827,662,579,860,740,584,493,608
1,0,1,2,1,1,0,0,0
4,8,0,1,0,1,2,0,1
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
2,2,3,5,5,2,3,2,1
103,81,185,166,206,203,81,66,101
2,2,0,2,0,2,3,2,0
0,0,11,3,9,3,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2,5,0,4,6,3,1,3,2
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,4,6,10,4,3,3,5,5
0,0,0,0,0,0,0,0,0
2188,1951,1880,1527,2277,2266,1395,1134,1702
56,43,29,20,17,35,28,20,27
476,477,346,225,290,408,319,275,369
51,40,49,40,59,53,36,36,49
0,0,0,1,0,0,0,0,0
0,0,2,7,0,0,1,13,0
321,220,3966,443,1063,3058,202,217,263
1780,1666,6560,1731,2910,5669,1062,961,1235
862,813,316,229,348,349,279,209,365
0,0,0,0,1,0,0,0,0
4,1,0,0,1,0,0,0,0
0,0,1,0,3,0,2,1,0
996,1392,637,789,1696,969,841,734,957
4,2,6,0,1,4,2,0,4
197,168,98,77,102,92,92,49,112
0,0,0,0,0,0,0,0,0
32,31,10,6,9,10,7,7,7
573,478,294,211,311,385,294,274,345
594,535,364,263,376,413,361,280,428
198,168,266,131,248,257,70,47,96
3,1,3,3,2,2,0,2,2
76,86,196,74,210,249,76,77,106
493,364,591,352,620,784,528,421,599
29,31,106,22,81,155,15,16,32
387,320,311,170,287,367,170,145,185
481,448,238,204,268,308,264,175,311
286,243,238,175,227,258,163,129,202
85,79,24,36,43,29,57,50,76
5,11,5,7,8,5,20,11,14
7,8,15,7,10,6,15,16,9
141,110,116,147,175,137,199,178,285
1,5,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0
348,313,193,159,191,158,145,116,168
361,298,297,207,341,323,219,184,279
0,0,0,0,0,0,0,0,0
0,0,0,4,2,0,0,0,0
248,207,180,171,276,222,173,153,202
387,327,374,240,395,464,235,198,283
0,0,0,3,3,5,3,0,2
289,251,175,162,237,211,159,130,177
496,399,393,323,453,479,315,224,375
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
186,148,46,33,38,47,37,26,70
5,6,29,13,2,2,13,32,2
139,125,130,75,114,126,77,74,109
3006,2834,1856,1617,2353,2177,1602,1321,1990
0,0,0,1,0,0,0,0,0
65,53,33,28,54,42,28,25,52
591,655,526,436,620,633,563,445,682
851,796,390,366,526,555,343,314,408
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0
4,3,5,3,10,4,2,0,4
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
9,5,15,8,12,13,30,18,17
0,0,0,0,0,1,1,1,1
384,270,415,361,485,447,362,263,360
217,200,152,140,209,183,161,153,178
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0
763,721,722,654,905,795,800,602,881
282,256,109,88,104,104,94,76,115
971,886,777,620,774,875,722,546,862
0,0,0,0,0,1,0,0,0
454,395,345,280,331,364,275,267,341
9,15,10,14,16,16,15,5,11
197,188,91,63,99,95,62,75,116
0,1,0,0,0,1,0,0,0
3,4,2,4,4,9,5,2,6
285,257,110,136,160,138,131,113,167
0,0,0,0,0,0,0,0,0
1,0,0,0,2,0,0,2,0
43,29,42,35,54,53,47,47,50
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,1,1
3296,2678,1635,1455,1817,1863,1689,1259,1914
326,265,206,222,316,270,193,157,254
50,42,39,27,47,37,28,17,37
490,436,323,319,349,369,328,280,423
167,137,59,61,55,56,102,94,125
14,9,12,7,12,13,12,9,8
9,9,6,4,7,2,8,2,6
43,37,9,8,13,6,15,13,15
8,3,5,4,0,2,5,2,6
724,659,568,398,544,577,406,302,481
44,42,41,33,35,45,45,35,48
1,1,2,0,1,1,0,0,0
40,27,25,23,29,35,19,14,12
518,451,316,271,346,345,316,240,357
1015,857,692,507,649,746,707,495,988
250,242,61,69,73,62,53,56,88
6,5,2,2,1,2,2,2,2
0,0,0,0,0,0,0,0,0
2,2,3,1,1,0,0,0,1
731,836,927,1396,1622,1338,2172,1551,2455
179,128,192,147,230,240,206,132,192
13,11,8,2,13,11,5,4,2
3250,3083,1903,1720,2398,2291,1755,1473,2007
3,3,2,1,0,4,3,1,5
1,1,0,0,1,1,4,0,5
820,749,470,404,489,574,547,336,682
0,0,0,0,0,0,0,0,0
17,9,12,9,10,11,3,6,4
1585,1524,902,664,905,1090,778,649,869
17,12,6,12,12,3,7,11,8
59,39,28,41,46,45,40,33,34
467,471,290,188,328,356,230,188,266
84,66,22,35,42,30,32,37,42
153,135,30,30,32,37,33,20,36
1,0,1,1,0,0,0,0,0
16,30,6,7,6,12,16,8,17
538,460,396,287,507,539,387,325,453
5,7,4,0,2,2,2,1,4
310,336,142,104,161,142,143,88,149
451,395,328,290,342,395,443,355,527
242,243,113,83,116,119,128,80,131
804,624,703,574,812,787,566,440,751
5,5,2,0,1,2,2,0,1
330,303,229,197,257,274,239,187,331
16,10,10,5,3,6,4,1,2
705,606,616,498,709,798,571,437,678
14,7,16,14,22,13,13,7,12
599,492,808,579,940,1032,472,319,560
0,0,2,2,2,1,0,1,0
18,16,63,56,85,81,22,13,39
865,622,1244,1064,1556,1543,1174,939,1324
159,161,229,172,207,254,129,104,155
172,163,111,73,92,119,77,55,83
1218,1126,740,768,1024,953,824,616,930
5,2,6,4,4,12,4,4,4
1,3,1,1,5,1,1,0,0
5151,4349,4215,3113,3843,5716,5192,3879,6002
225,229,219,156,214,286,151,123,175
313,263,327,195,301,342,181,147,247
319,362,167,125,130,201,129,134,140
5,2,6,1,2,8,3,2,5
0,0,0,0,0,0,0,0,0
119,88,142,63,101,154,82,71,113
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
845,668,922,746,923,1081,752,473,785
77,74,42,32,53,46,54,42,56
6,11,20,4,17,20,10,8,6
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
396,385,467,246,348,521,175,149,239
362,332,464,254,529,683,225,225,285
717,669,556,447,609,642,425,333,517
360,365,225,171,223,261,247,172,287
404,326,351,218,318,401,287,226,351
494,462,477,270,378,554,254,189,285
1,1,2,1,1,5,3,0,0
331,331,215,181,220,289,204,169,285
0,0,0,0,0,0,0,0,0
3281,3159,1211,978,1214,1430,1321,1040,1525
0,0,0,0,1,0,0,0,0
729,600,551,550,765,752,670,544,875
16,15,23,11,4,11,4,8,15
247,198,311,189,237,323,162,105,168
1353,1120,965,676,1097,1199,710,546,814
0,0,0,1,6,3,0,0,0
1009,1021,700,448,637,754,471,404,545
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
280,289,205,311,435,269,221,193,268
0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,2
0,0,0,0,0,0,0,0,0
1259,1000,709,722,1018,940,617,477,733
102,92,40,36,40,42,45,40,78
53,32,9,5,14,18,7,5,3
217,221,121,66,127,144,116,78,115
174,124,149,141,218,164,86,128,142
1234,1147,1096,879,1378,1273,854,655,966
38,33,40,24,37,22,29,22,33
758,717,649,637,850,837,470,411,579
1907,1850,1642,1205,1740,2005,1125,955,1263
1,0,3,1,0,5,2,3,2
422,280,260,268,399,338,234,187,361
0,0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,2,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,7,5,0,0,0,9,0
183,148,197,108,177,205,85,59,137
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1395,1330,703,649,866,876,669,555,843
42,32,43,39,34,35,22,28,43
2,0,1,1,5,2,0,0,0
1989,1835,1219,800,1259,1467,846,661,1016
0,0,1,0,0,2,1,0,0
748,664,337,297,408,450,346,304,436
154,98,107,102,122,108,100,83,118
160,131,78,106,139,105,140,105,123
495,440,271,233,319,291,225,213,317
404,342,286,256,385,330,189,155,249
0,0,3,0,1,2,0,1,1
1729,1791,799,741,973,1062,728,618,889
274,243,168,84,107,150,93,98,114
0,0,1,0,0,0,0,0,0
308,249,183,171,236,225,180,135,235
52,45,36,48,75,51,41,43,55
3045,2731,1816,2039,2898,2529,2014,1554,2380
744,669,211,223,244,259,292,251,320
162,146,59,39,64,55,45,48,63
0,0,3,3,0,0,1,3,0
171,157,76,97,92,88,138,96,148
1894,1573,1043,1278,1762,1438,1427,1218,1885
62,94,26,27,34,37,37,33,31
75,73,90,93,120,110,47,34,54
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4,6,1,1,5,0,1,4,0
742,763,389,409,554,527,398,394,450
38,52,14,13,32,32,43,20,42
0,0,0,0,0,0,0,0,0
19,16,16,15,12,12,11,5,13
138,129,94,86,125,122,96,88,109
42,53,37,22,17,32,27,22,47
1285,1268,721,557,756,859,620,468,663
231,215,219,144,209,253,171,136,207
2,0,4,8,2,3,0,0,5
1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
456,441,169,200,187,240,342,284,473
0,0,1,2,0,1,0,2,0
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0
47,49,25,18,18,33,39,30,45
0,0,8,1,0,0,0,5,0
0,0,0,0,2,1,0,0,0
1,2,1,3,0,0,3,4,2
172,133,131,105,160,162,118,113,142
5,7,12,4,11,8,25,11,11
0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
72,61,36,59,75,49,71,43,74
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
322,314,99,99,119,120,121,126,135
326,311,47,29,42,36,51,41,53
333,240,341,301,435,424,255,178,295
8,7,3,4,1,2,1,0,3
300,348,166,124,161,146,121,107,126
5,4,1,0,2,2,1,3,1
0,0,0,0,0,0,0,0,0
78,67,58,38,73,72,40,26,52
2074,1939,1833,1868,2760,2252,1473,1160,1629
0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,1,1,2
3269,3007,1805,1962,2486,2138,2116,1505,2622
58,59,32,22,39,46,33,17,50
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0
148,125,154,108,179,188,73,64,69
0,0,1,0,1,0,0,1,0
1204,1024,728,685,881,857,688,590,858
386,329,378,190,310,426,275,216,329
20,7,58,22,20,32,5,4,4
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1192,1046,580,654,873,741,766,655,978
609,571,542,364,624,605,383,304,490
26,43,34,16,24,35,29,29,31
253,180,255,130,191,238,166,104,196
0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,4,0
0,0,1,1,0,0,0,0,2
1,0,0,1,0,2,0,0,0
141,123,101,100,106,117,62,58,89
11164,8669,7819,6380,9876,10195,6019,4389,7200
210,186,189,159,287,259,180,137,183
436,427,333,237,353,471,254,184,304
1,2,3,0,2,2,5,2,1
997,850,638,522,828,791,542,439,667
1265,1311,705,396,609,877,469,381,512
2,0,0,0,3,4,0,0,0
0,0,0,0,0,0,0,1,0
1104,969,746,503,646,1015,702,525,861
13,9,9,11,10,24,15,7,11
0,0,0,0,0,1,0,0,0
521,510,84,97,103,111,95,81,110
0,0,0,0,0,0,0,0,0
4,1,3,5,1,6,1,1,4
2,0,3,0,1,1,3,0,0
944,841,688,499,803,773,428,354,622
3795,3513,2304,1999,2881,2751,1958,1790,2231
1595,1283,737,1001,1016,1012,1105,851,1300
1,1,4,3,3,3,2,2,3
0,2,3,0,7,1,3,1,4
210,183,103,64,79,128,105,79,101
1,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0
1,0,0,0,0,0,0,0,0
166,109,136,126,174,160,122,103,177
1508,1206,1088,1104,1540,1461,1247,1044,1373
413,303,374,408,548,491,430,272,456
0,0,0,0,0,0,0,0,0
74,80,58,52,69,95,41,33,45
5145,5095,2839,2054,3097,3494,2719,2155,3244
1401,1162,1080,385,664,1298,661,326,622
2,10,5,1,5,4,4,3,4
26,12,3,3,12,6,8,6,8
6,16,1,3,1,2,6,6,11
235,358,105,184,249,134,277,222,333
0,1,0,1,0,1,0,1,0
3,9,5,0,5,9,5,5,5
150,150,164,118,202,209,100,72,116
0,0,0,0,0,0,0,0,0
1181,1138,812,615,810,1044,682,501,828
6,5,13,9,15,11,0,5,10
6678,6563,4271,3479,5284,5104,3547,2953,4404
1336,1485,624,524,662,602,625,454,757
113,97,101,72,89,111,76,50,78
7,13,14,6,11,20,10,9,15
22,5,46,4,3,18,9,5,12
1019,823,1162,802,1238,1286,930,708,1087
733,741,637,416,592,684,466,365,515
3421,3038,2484,2029,2842,3059,2027,1676,2642
1151,1015,300,247,340,351,350,220,397
2396,2407,1437,1158,1818,1724,1218,953,1450
1654,1639,647,610,886,989,672,570,800
611,570,419,282,474,450,349,266,326
0,1,0,1,2,2,0,0,0
0,0,0,0,0,0,0,0,0
137,189,104,75,60,118,140,138,164
1,1,0,2,1,3,1,0,0
5,6,13,8,4,10,6,1,6
268,236,111,100,134,128,113,93,157
0,0,0,1,1,1,0,3,0
2451,2048,1881,1931,3866,2325,1879,1514,2259
146,97,73,66,88,84,112,132,117
767,731,512,455,670,619,525,405,584
2809,2823,1671,1442,2178,2043,1438,1238,1686
4,6,14,2,6,3,3,5,8
2,3,7,3,5,1,1,0,0
0,0,0,0,1,0,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,5,0,2,1,2,0,0
1379,1205,868,694,1056,1161,732,620,940
0,2,0,0,0,0,0,1,0
272,251,144,121,163,205,167,126,196
88,56,31,41,51,55,55,53,64
12,12,14,7,11,12,14,9,11
533,446,349,342,521,473,376,340,514
704,637,439,418,541,481,491,412,624
781,762,133,138,195,154,191,144,258
0,0,0,3,0,1,0,0,1
3088,2726,2886,2239,3557,3515,2054,1509,2420
0,0,1,1,0,3,0,0,0
1,5,4,6,4,3,8,20,5
1211,1071,644,569,793,789,576,499,790
1121,1026,520,465,584,584,467,337,548
13,18,21,21,34,29,8,7,21
137,132,129,102,154,137,104,86,139
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
3,3,1,2,1,7,1,2,0
0,0,0,0,0,0,0,0,0
2,1,4,0,0,0,0,0,0
12,5,11,7,10,11,2,7,1
136,110,29,32,47,34,18,20,56
0,0,2,0,2,1,0,1,0
772,736,277,224,316,274,269,216,306
491,466,277,213,327,327,207,152,266
302,290,403,265,443,463,195,142,237
345,307,378,187,250,368,150,112,176
0,0,0,0,0,0,0,0,0
1115,996,530,445,594,651,493,366,544
1,0,4,4,0,0,0,1,0
503,427,342,265,419,435,318,211,330
1,0,3,3,3,1,0,4,0
0,0,0,0,1,0,0,0,0
195,184,123,131,169,114,110,87,153
701,668,480,423,559,596,418,296,465
106,75,91,31,67,68,65,37,64
490,377,458,290,474,463,358,279,364
0,1,0,3,0,0,0,2,0
288,285,229,171,220,265,141,104,157
850,760,502,456,577,559,470,420,576
449,394,462,204,352,471,315,233,436
396,356,481,362,533,488,280,219,361
831,844,562,529,702,735,516,377,642
970,924,509,403,589,599,567,419,656
39,43,32,48,52,42,41,37,42
255,263,171,129,244,158,112,87,101
0,0,0,0,0,0,0,0,0
29,40,17,19,14,23,30,29,27
0,0,0,1,0,0,0,2,0
304,281,174,127,174,209,135,116,178
2,0,1,4,1,2,2,3,6
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,4,3,0,0,0,7,1
0,0,0,1,0,2,0,1,0
139,140,86,67,78,80,83,78,80
157,170,180,119,149,213,113,80,153
3338,2913,3393,3051,5361,4197,2759,2263,2923
4,7,4,10,13,13,7,11,17
504,424,736,530,884,945,315,229,329
327,264,394,191,337,355,175,134,197
0,0,0,0,0,0,0,0,2
0,0,2,5,2,0,3,3,1
0,0,0,0,0,0,0,0,0
2008,1740,1054,1362,1701,1467,1639,1371,1715
0,0,0,0,0,0,0,0,0
6584,5828,4995,4766,6694,6258,5248,4040,5859
2,0,0,0,1,3,0,0,0
0,0,0,0,1,1,0,1,0
50,48,34,28,30,46,35,31,45
73,72,25,13,4,34,52,30,51
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
86,80,70,47,53,89,44,47,66
323,276,328,252,298,383,243,171,279
0,2,4,0,2,0,1,4,0
270,222,183,137,176,227,188,137,190
45,39,22,33,29,21,30,27,30
476,456,364,241,375,384,313,239,350
0,0,6,10,0,0,0,15,0
0,0,0,0,0,0,0,0,0
727,613,626,562,657,613,626,537,757
188,173,251,191,268,322,129,137,156
0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
112,102,81,75,105,134,78,56,80
692,697,485,444,584,576,392,331,444
0,0,0,6,3,0,1,1,1
22,29,587,626,423,404,64,62,60
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0
329,292,325,313,290,349,258,185,293
7,4,0,3,1,3,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
1606,1522,1244,1180,1609,1571,1088,908,1264
0,0,0,0,0,0,0,0,0
361,374,207,238,377,276,281,231,294
242,250,386,323,538,439,294,213,318
0,0,1,6,3,3,3,2,3
0,0,0,0,0,0,0,0,0
0,2,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0
0,0,6,1,0,0,3,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
234,231,166,96,109,151,189,136,209
724,603,411,457,492,483,428,306,490
171,168,179,176,250,203,143,117,158
1,2,3,1,3,5,7,2,4
819,716,567,466,668,730,409,327,398
481,497,243,232,294,297,197,174,194
671,607,407,368,492,550,395,340,419
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
21,7,21,18,27,20,12,20,11
232,239,198,171,248,246,158,139,142
0,0,0,0,0,0,0,0,0
1050,976,641,564,790,740,578,478,620
6,14,14,9,17,29,13,11,15
0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,1,0,2
71,61,125,82,125,112,108,61,109
0,0,0,0,0,0,0,0,0
280,263,277,172,181,222,142,113,159
574,601,247,165,260,333,247,200,310
2,0,1,0,2,1,1,2,0
1,1,2,1,1,1,1,1,3
244,207,113,91,107,145,113,88,154
0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0
727,592,568,314,472,660,429,363,462
848,500,652,412,506,884,411,389,438
337,291,359,293,442,484,182,158,189
3,3,1,4,4,1,2,0,2
543,516,243,172,247,328,210,173,230
0,0,0,0,0,0,0,1,0
1,0,1,0,2,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1574,1288,1612,1533,2635,2139,1207,952,1284
0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0
845,1375,401,399,391,403,566,538,694
5,10,6,11,12,11,9,3,7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
15,16,7,4,6,15,9,11,18
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
259,239,226,200,243,303,230,156,252
1,1,5,4,3,5,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0
85,87,56,29,54,46,61,50,65
272,313,403,237,420,375,246,215,273
224,203,187,130,150,205,165,127,232
279,250,249,140,258,264,179,126,221
60,45,37,18,48,58,35,36,49
11,3,4,4,8,10,3,8,1
97,96,144,138,203,150,118,101,194
1024,892,677,609,800,718,627,560,747
493,494,268,210,282,366,235,158,215
1,3,6,10,6,3,0,7,1
0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0
214,160,148,129,181,197,155,96,200
58,60,43,43,54,57,55,19,63
397,316,723,320,494,665,185,124,253
1023,847,859,639,844,920,548,446,618
4300,4255,876,725,819,1085,1051,686,1334
0,0,0,0,2,0,0,1,0
426,372,167,94,109,176,220,180,280
625,536,406,272,443,449,296,256,349
1181,1118,1485,802,962,1660,865,724,1136
3,4,8,5,3,3,7,2,5
69,33,24,25,31,34,60,31,71
0,0,0,0,0,0,0,0,0
11,8,2,1,4,9,0,0,2
11,15,2,8,17,9,1,4,7
0,0,0,0,0,0,0,0,1
513,494,304,226,309,375,220,184,311
0,0,0,0,0,2,0,0,0
1530,1292,955,1040,1270,1132,1257,969,1686
2187,2124,1208,1037,1461,1435,1149,895,1392
269,210,204,168,251,217,211,148,240
903,730,704,346,597,837,410,305,591
0,1,1,1,0,0,4,2,2
528,434,355,266,337,452,233,173,304
727,612,605,320,398,701,334,236,412
441,448,104,91,82,115,83,53,93
2,3,0,0,1,0,2,2,1
33,25,23,9,29,24,19,13,36
957,697,624,479,667,773,515,384,681
1140,1025,555,448,676,642,471,349,561
13,8,3,10,8,4,6,5,4
139,142,144,96,148,181,107,50,116
3358,3009,2508,2258,3182,3034,2353,1848,2937
1,1,3,2,2,2,1,1,1
207,184,113,93,135,127,106,92,125
101,117,39,32,35,27,19,25,35
636,649,363,317,480,474,397,261,437
358,329,193,174,231,245,199,192,201
479,444,403,360,488,540,330,235,354
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
3114,2855,1631,1479,2086,2148,1643,1171,2019
2817,2649,1107,1407,2066,1275,984,778,1212
401,399,41,24,37,47,42,29,58
24,17,6,12,5,11,7,4,12
40,49,37,42,66,57,24,13,40
0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0
1443,1216,797,727,1059,991,874,679,1137
236,268,97,88,129,138,101,72,143
9,10,1,5,7,2,5,3,8
18,29,17,18,22,27,17,18,19
7,16,9,9,12,11,8,3,16
98,86,50,41,67,43,42,50,51
32,14,32,39,50,39,26,32,28
115,93,57,113,114,80,103,106,133
1,1,2,1,0,0,0,0,0
1486,1422,1013,817,1178,1104,790,640,916
0,1,10,3,2,2,0,9,1
197,202,180,141,233,202,174,129,201
87,64,74,54,91,90,54,25,86
249,247,145,104,163,166,116,88,160
1,0,1,0,3,0,0,0,0
415,399,210,212,229,261,177,147,190
0,0,0,0,0,0,0,0,0
2794,2315,1247,1067,1508,1409,1116,1110,1514
177,149,78,83,110,74,91,67,89
1,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1
257,189,173,158,188,224,175,158,220
80,51,57,23,31,67,46,32,49
2,1,0,0,2,1,0,0,0
288,183,229,206,282,277,231,179,302
1,5,0,0,1,2,0,1,4
